  0.26049779E+00 -0.55700938E+01
  0.26550736E+00 -0.55915981E+01
  0.27051694E+00 -0.56130785E+01
  0.27552651E+00 -0.56345272E+01
  0.28053608E+00 -0.56559369E+01
  0.28554566E+00 -0.56773011E+01
  0.29055523E+00 -0.56986138E+01
  0.29556480E+00 -0.57198698E+01
  0.30057437E+00 -0.57410641E+01
  0.30558395E+00 -0.57621925E+01
  0.31059352E+00 -0.57832511E+01
  0.31560309E+00 -0.58042364E+01
  0.32061267E+00 -0.58251454E+01
  0.32562224E+00 -0.58459753E+01
  0.33063181E+00 -0.58667236E+01
  0.33564138E+00 -0.58873882E+01
  0.34065096E+00 -0.59079669E+01
  0.34566053E+00 -0.59284581E+01
  0.35067010E+00 -0.59488601E+01
  0.35567968E+00 -0.59691712E+01
  0.36068925E+00 -0.59893901E+01
  0.36569882E+00 -0.60095153E+01
  0.37070840E+00 -0.60295455E+01
  0.37571797E+00 -0.60494795E+01
  0.38072754E+00 -0.60693159E+01
  0.38573711E+00 -0.60890534E+01
  0.39074669E+00 -0.61086909E+01
  0.39575626E+00 -0.61282271E+01
  0.40076583E+00 -0.61476607E+01
  0.40577541E+00 -0.61669905E+01
  0.41078498E+00 -0.61862153E+01
  0.41579455E+00 -0.62053338E+01
  0.42080412E+00 -0.62243447E+01
  0.42581370E+00 -0.62432469E+01
  0.43082327E+00 -0.62620390E+01
  0.43583284E+00 -0.62807199E+01
  0.44084242E+00 -0.62992883E+01
  0.44585199E+00 -0.63177430E+01
  0.45086156E+00 -0.63360827E+01
  0.45587113E+00 -0.63543063E+01
  0.46088071E+00 -0.63724124E+01
  0.46589028E+00 -0.63903999E+01
  0.47089985E+00 -0.64082675E+01
  0.47590943E+00 -0.64260138E+01
  0.48091900E+00 -0.64436377E+01
  0.48592857E+00 -0.64611377E+01
  0.49093814E+00 -0.64785126E+01
  0.49594772E+00 -0.64957609E+01
  0.50095729E+00 -0.65128812E+01
  0.50596686E+00 -0.65298720E+01
  0.51097644E+00 -0.65467319E+01
  0.51598601E+00 -0.65634593E+01
  0.52099558E+00 -0.65800526E+01
  0.52600516E+00 -0.65965103E+01
  0.53101473E+00 -0.66128307E+01
  0.53602430E+00 -0.66290122E+01
  0.54103387E+00 -0.66450530E+01
  0.54604345E+00 -0.66609516E+01
  0.55105302E+00 -0.66767063E+01
  0.55606259E+00 -0.66923153E+01
  0.56107217E+00 -0.67077770E+01
  0.56608174E+00 -0.67230899E+01
  0.57109131E+00 -0.67382522E+01
  0.57610088E+00 -0.67532624E+01
  0.58111046E+00 -0.67681191E+01
  0.58612003E+00 -0.67828206E+01
  0.59112960E+00 -0.67973656E+01
  0.59613918E+00 -0.68117528E+01
  0.60114875E+00 -0.68259808E+01
  0.60615832E+00 -0.68400484E+01
  0.61116789E+00 -0.68539545E+01
  0.61617747E+00 -0.68676981E+01
  0.62118704E+00 -0.68812780E+01
  0.62619661E+00 -0.68946934E+01
  0.63120619E+00 -0.69079434E+01
  0.63621576E+00 -0.69210272E+01
  0.64122533E+00 -0.69339441E+01
  0.64623491E+00 -0.69466934E+01
  0.65124448E+00 -0.69592744E+01
  0.65625405E+00 -0.69716867E+01
  0.66126362E+00 -0.69839295E+01
  0.66627320E+00 -0.69960025E+01
  0.67128277E+00 -0.70079051E+01
  0.67629234E+00 -0.70196367E+01
  0.68130192E+00 -0.70311970E+01
  0.68631149E+00 -0.70425853E+01
  0.69132106E+00 -0.70538013E+01
  0.69633063E+00 -0.70648445E+01
  0.70134021E+00 -0.70757143E+01
  0.70634978E+00 -0.70864102E+01
  0.71135935E+00 -0.70969317E+01
  0.71636893E+00 -0.71072782E+01
  0.72137850E+00 -0.71174493E+01
  0.72638807E+00 -0.71274445E+01
  0.73139764E+00 -0.71372631E+01
  0.73640722E+00 -0.71469047E+01
  0.74141679E+00 -0.71563688E+01
  0.74642636E+00 -0.71656549E+01
  0.75143594E+00 -0.71747627E+01
  0.75644551E+00 -0.71836917E+01
  0.76145508E+00 -0.71924417E+01
  0.76646465E+00 -0.72010123E+01
  0.77147423E+00 -0.72094033E+01
  0.77648380E+00 -0.72176147E+01
  0.78149337E+00 -0.72256463E+01
  0.78650295E+00 -0.72334982E+01
  0.79151252E+00 -0.72411704E+01
  0.79652209E+00 -0.72486631E+01
  0.80153167E+00 -0.72559765E+01
  0.80654124E+00 -0.72631109E+01
  0.81155081E+00 -0.72700665E+01
  0.81656038E+00 -0.72768438E+01
  0.82156996E+00 -0.72834433E+01
  0.82657953E+00 -0.72898652E+01
  0.83158910E+00 -0.72961101E+01
  0.83659868E+00 -0.73021785E+01
  0.84160825E+00 -0.73080708E+01
  0.84661782E+00 -0.73137874E+01
  0.85162739E+00 -0.73193287E+01
  0.85663697E+00 -0.73246951E+01
  0.86164654E+00 -0.73298869E+01
  0.86665611E+00 -0.73349042E+01
  0.87166569E+00 -0.73397471E+01
  0.87667526E+00 -0.73444158E+01
  0.88168483E+00 -0.73489101E+01
  0.88669440E+00 -0.73532298E+01
  0.89170398E+00 -0.73573748E+01
  0.89671355E+00 -0.73613445E+01
  0.90172312E+00 -0.73651386E+01
  0.90673270E+00 -0.73687563E+01
  0.91174227E+00 -0.73721971E+01
  0.91675184E+00 -0.73754601E+01
  0.92176142E+00 -0.73785444E+01
  0.92677099E+00 -0.73814492E+01
  0.93178056E+00 -0.73841733E+01
  0.93679013E+00 -0.73867158E+01
  0.94179971E+00 -0.73890756E+01
  0.94680928E+00 -0.73912517E+01
  0.95181885E+00 -0.73932428E+01
  0.95682843E+00 -0.73950481E+01
  0.96183800E+00 -0.73966664E+01
  0.96684757E+00 -0.73980968E+01
  0.97185714E+00 -0.73993385E+01
  0.97686672E+00 -0.74003905E+01
  0.98187629E+00 -0.74012523E+01
  0.98688586E+00 -0.74019232E+01
  0.99189544E+00 -0.74024028E+01
  0.99690501E+00 -0.74026907E+01
  0.10019146E+01 -0.74027866E+01
  0.10069229E+01 -0.74026896E+01
  0.10119311E+01 -0.74023984E+01
  0.10169394E+01 -0.74019133E+01
  0.10219477E+01 -0.74012349E+01
  0.10269560E+01 -0.74003636E+01
  0.10319642E+01 -0.73993002E+01
  0.10369725E+01 -0.73980455E+01
  0.10419808E+01 -0.73966004E+01
  0.10469890E+01 -0.73949662E+01
  0.10519973E+01 -0.73931437E+01
  0.10570056E+01 -0.73911344E+01
  0.10620139E+01 -0.73889393E+01
  0.10670221E+01 -0.73865598E+01
  0.10720304E+01 -0.73839969E+01
  0.10770387E+01 -0.73812521E+01
  0.10820470E+01 -0.73783262E+01
  0.10870552E+01 -0.73752206E+01
  0.10920635E+01 -0.73719361E+01
  0.10970718E+01 -0.73684737E+01
  0.11020801E+01 -0.73648342E+01
  0.11070883E+01 -0.73610182E+01
  0.11120966E+01 -0.73570265E+01
  0.11171049E+01 -0.73528594E+01
  0.11221132E+01 -0.73485172E+01
  0.11271214E+01 -0.73440003E+01
  0.11321297E+01 -0.73393088E+01
  0.11371380E+01 -0.73344427E+01
  0.11421463E+01 -0.73294019E+01
  0.11471545E+01 -0.73241864E+01
  0.11521628E+01 -0.73187958E+01
  0.11571711E+01 -0.73132300E+01
  0.11621794E+01 -0.73074885E+01
  0.11671876E+01 -0.73015711E+01
  0.11721959E+01 -0.72954773E+01
  0.11772042E+01 -0.72892066E+01
  0.11822124E+01 -0.72827586E+01
  0.11872207E+01 -0.72761329E+01
  0.11922290E+01 -0.72693290E+01
  0.11972373E+01 -0.72623465E+01
  0.12022455E+01 -0.72551848E+01
  0.12072538E+01 -0.72478435E+01
  0.12122621E+01 -0.72403221E+01
  0.12172704E+01 -0.72326202E+01
  0.12222786E+01 -0.72247373E+01
  0.12272869E+01 -0.72166730E+01
  0.12322952E+01 -0.72084268E+01
  0.12373035E+01 -0.71999983E+01
  0.12423117E+01 -0.71913869E+01
  0.12473200E+01 -0.71825924E+01
  0.12523283E+01 -0.71736141E+01
  0.12573366E+01 -0.71644517E+01
  0.12623448E+01 -0.71551046E+01
  0.12673531E+01 -0.71455726E+01
  0.12723614E+01 -0.71358552E+01
  0.12773697E+01 -0.71259521E+01
  0.12823779E+01 -0.71158629E+01
  0.12873862E+01 -0.71055873E+01
  0.12923945E+01 -0.70951253E+01
  0.12974028E+01 -0.70844766E+01
  0.13024110E+01 -0.70736413E+01
  0.13074193E+01 -0.70626194E+01
  0.13124276E+01 -0.70514112E+01
  0.13174358E+01 -0.70400170E+01
  0.13224441E+01 -0.70284372E+01
  0.13274524E+01 -0.70166724E+01
  0.13324607E+01 -0.70047233E+01
  0.13374689E+01 -0.69925909E+01
  0.13424772E+01 -0.69802760E+01
  0.13474855E+01 -0.69677800E+01
  0.13524938E+01 -0.69551039E+01
  0.13575020E+01 -0.69422492E+01
  0.13625103E+01 -0.69292174E+01
  0.13675186E+01 -0.69160098E+01
  0.13725269E+01 -0.69026282E+01
  0.13775351E+01 -0.68890740E+01
  0.13825434E+01 -0.68753489E+01
  0.13875517E+01 -0.68614544E+01
  0.13925600E+01 -0.68473919E+01
  0.13975682E+01 -0.68331630E+01
  0.14025765E+01 -0.68187688E+01
  0.14075848E+01 -0.68042106E+01
  0.14125931E+01 -0.67894891E+01
  0.14176013E+01 -0.67746054E+01
  0.14226096E+01 -0.67595598E+01
  0.14276179E+01 -0.67443528E+01
  0.14326262E+01 -0.67289845E+01
  0.14376344E+01 -0.67134548E+01
  0.14426427E+01 -0.66977634E+01
  0.14476510E+01 -0.66819097E+01
  0.14526592E+01 -0.66658929E+01
  0.14576675E+01 -0.66497120E+01
  0.14626758E+01 -0.66333661E+01
  0.14676841E+01 -0.66168537E+01
  0.14726923E+01 -0.66001735E+01
  0.14777006E+01 -0.65833241E+01
  0.14827089E+01 -0.65663039E+01
  0.14877172E+01 -0.65491116E+01
  0.14927254E+01 -0.65317455E+01
  0.14977337E+01 -0.65142045E+01
  0.15027420E+01 -0.64964872E+01
  0.15077503E+01 -0.64785927E+01
  0.15127585E+01 -0.64605199E+01
  0.15177668E+01 -0.64422684E+01
  0.15227751E+01 -0.64238377E+01
  0.15277834E+01 -0.64052278E+01
  0.15327916E+01 -0.63864389E+01
  0.15377999E+01 -0.63674715E+01
  0.15428082E+01 -0.63483264E+01
  0.15478165E+01 -0.63290048E+01
  0.15528247E+01 -0.63095082E+01
  0.15578330E+01 -0.62898384E+01
  0.15628413E+01 -0.62699972E+01
  0.15678495E+01 -0.62499871E+01
  0.15728578E+01 -0.62298103E+01
  0.15778661E+01 -0.62094694E+01
  0.15828744E+01 -0.61889673E+01
  0.15878826E+01 -0.61683065E+01
  0.15928909E+01 -0.61474899E+01
  0.15978992E+01 -0.61265201E+01
  0.16029075E+01 -0.61053998E+01
  0.16079157E+01 -0.60841313E+01
  0.16129240E+01 -0.60627171E+01
  0.16179323E+01 -0.60411590E+01
  0.16229406E+01 -0.60194587E+01
  0.16279488E+01 -0.59976178E+01
  0.16329571E+01 -0.59756373E+01
  0.16379654E+01 -0.59535178E+01
  0.16429737E+01 -0.59312596E+01
  0.16479819E+01 -0.59088627E+01
  0.16529902E+01 -0.58863265E+01
  0.16579985E+01 -0.58636501E+01
  0.16630068E+01 -0.58408324E+01
  0.16680150E+01 -0.58178716E+01
  0.16730233E+01 -0.57947659E+01
  0.16780316E+01 -0.57715130E+01
  0.16830399E+01 -0.57481104E+01
  0.16880481E+01 -0.57245554E+01
  0.16930564E+01 -0.57008452E+01
  0.16980647E+01 -0.56769767E+01
  0.17030729E+01 -0.56529470E+01
  0.17080812E+01 -0.56287528E+01
  0.17130895E+01 -0.56043913E+01
  0.17180978E+01 -0.55798593E+01
  0.17231060E+01 -0.55551541E+01
  0.17281143E+01 -0.55302729E+01
  0.17331226E+01 -0.55052131E+01
  0.17381309E+01 -0.54799725E+01
  0.17431391E+01 -0.54545489E+01
  0.17481474E+01 -0.54289405E+01
  0.17531557E+01 -0.54031458E+01
  0.17581640E+01 -0.53771633E+01
  0.17631722E+01 -0.53509921E+01
  0.17681805E+01 -0.53246314E+01
  0.17731888E+01 -0.52980807E+01
  0.17781971E+01 -0.52713395E+01
  0.17832053E+01 -0.52444079E+01
  0.17882136E+01 -0.52172859E+01
  0.17932219E+01 -0.51899737E+01
  0.17982302E+01 -0.51624718E+01
  0.18032384E+01 -0.51347805E+01
  0.18082467E+01 -0.51069005E+01
  0.18132550E+01 -0.50788324E+01
  0.18182633E+01 -0.50505768E+01
  0.18232715E+01 -0.50221344E+01
  0.18282798E+01 -0.49935056E+01
  0.18332881E+01 -0.49646912E+01
  0.18382963E+01 -0.49356917E+01
  0.18433046E+01 -0.49065076E+01
  0.18483129E+01 -0.48771392E+01
  0.18533212E+01 -0.48475870E+01
  0.18583294E+01 -0.48178513E+01
  0.18633377E+01 -0.47879325E+01
  0.18683460E+01 -0.47578308E+01
  0.18733543E+01 -0.47275465E+01
  0.18783625E+01 -0.46970801E+01
  0.18833708E+01 -0.46664319E+01
  0.18883791E+01 -0.46356025E+01
  0.18933874E+01 -0.46045926E+01
  0.18983956E+01 -0.45734028E+01
  0.19034039E+01 -0.45420343E+01
  0.19084122E+01 -0.45104883E+01
  0.19134205E+01 -0.44787663E+01
  0.19184287E+01 -0.44468700E+01
  0.19234370E+01 -0.44148014E+01
  0.19284453E+01 -0.43825631E+01
  0.19334536E+01 -0.43501576E+01
  0.19384618E+01 -0.43175879E+01
  0.19434701E+01 -0.42848575E+01
  0.19484784E+01 -0.42519698E+01
  0.19534867E+01 -0.42189290E+01
  0.19584949E+01 -0.41857391E+01
  0.19635032E+01 -0.41524045E+01
  0.19685115E+01 -0.41189301E+01
  0.19735197E+01 -0.40853204E+01
  0.19785280E+01 -0.40515806E+01
  0.19835363E+01 -0.40177155E+01
  0.19885446E+01 -0.39837302E+01
  0.19935528E+01 -0.39496297E+01
  0.19985611E+01 -0.39154189E+01
  0.20035694E+01 -0.38811025E+01
  0.20085777E+01 -0.38466851E+01
  0.20135859E+01 -0.38121711E+01
  0.20185942E+01 -0.37775646E+01
  0.20236025E+01 -0.37428691E+01
  0.20286108E+01 -0.37080882E+01
  0.20336190E+01 -0.36732247E+01
  0.20386273E+01 -0.36382813E+01
  0.20436356E+01 -0.36032599E+01
  0.20486439E+01 -0.35681624E+01
  0.20536521E+01 -0.35329899E+01
  0.20586604E+01 -0.34977432E+01
  0.20636687E+01 -0.34624225E+01
  0.20686770E+01 -0.34270277E+01
  0.20736852E+01 -0.33915583E+01
  0.20786935E+01 -0.33560135E+01
  0.20837018E+01 -0.33203918E+01
  0.20887101E+01 -0.32846918E+01
  0.20937183E+01 -0.32489116E+01
  0.20987266E+01 -0.32130492E+01
  0.21037349E+01 -0.31771022E+01
  0.21087431E+01 -0.31410684E+01
  0.21137514E+01 -0.31049451E+01
  0.21187597E+01 -0.30687300E+01
  0.21237680E+01 -0.30324206E+01
  0.21287762E+01 -0.29960144E+01
  0.21337845E+01 -0.29595093E+01
  0.21387928E+01 -0.29229033E+01
  0.21438011E+01 -0.28861955E+01
  0.21488093E+01 -0.28493872E+01
  0.21538176E+01 -0.28124932E+01
  0.21588259E+01 -0.27776169E+01
  0.21638141E+01 -0.27775534E+01
  0.21688022E+01 -0.27773736E+01
  0.21737904E+01 -0.27771136E+01
  0.21787786E+01 -0.27768438E+01
  0.21837667E+01 -0.27766647E+01
  0.21887549E+01 -0.27766610E+01
  0.21937431E+01 -0.27768530E+01
  0.21987312E+01 -0.27772157E+01
  0.22037194E+01 -0.27777184E+01
  0.22087076E+01 -0.27783405E+01
  0.22136958E+01 -0.27790698E+01
  0.22186839E+01 -0.27799003E+01
  0.22236721E+01 -0.27808289E+01
  0.22286603E+01 -0.27818550E+01
  0.22336484E+01 -0.27829790E+01
  0.22386366E+01 -0.27842021E+01
  0.22436248E+01 -0.27855262E+01
  0.22486129E+01 -0.27869534E+01
  0.22536011E+01 -0.27884861E+01
  0.22585893E+01 -0.27901270E+01
  0.22635775E+01 -0.27918788E+01
  0.22685656E+01 -0.27937443E+01
  0.22735538E+01 -0.27957265E+01
  0.22785420E+01 -0.27978284E+01
  0.22835301E+01 -0.28000529E+01
  0.22885183E+01 -0.28024032E+01
  0.22935065E+01 -0.28048825E+01
  0.22984946E+01 -0.28074937E+01
  0.23034828E+01 -0.28102403E+01
  0.23084710E+01 -0.28131253E+01
  0.23134591E+01 -0.28161522E+01
  0.23184473E+01 -0.28193242E+01
  0.23234355E+01 -0.28226448E+01
  0.23284237E+01 -0.28261175E+01
  0.23334118E+01 -0.28297459E+01
  0.23384000E+01 -0.28335336E+01
  0.23433882E+01 -0.28374844E+01
  0.23483763E+01 -0.28416022E+01
  0.23533645E+01 -0.28458909E+01
  0.23583527E+01 -0.28503547E+01
  0.23633408E+01 -0.28549975E+01
  0.23683290E+01 -0.28598239E+01
  0.23733172E+01 -0.28648380E+01
  0.23783054E+01 -0.28700443E+01
  0.23832935E+01 -0.28754475E+01
  0.23882817E+01 -0.28810520E+01
  0.23932699E+01 -0.28868625E+01
  0.23982580E+01 -0.28928839E+01
  0.24032462E+01 -0.28991207E+01
  0.24082344E+01 -0.29055778E+01
  0.24132225E+01 -0.29122599E+01
  0.24182107E+01 -0.29191718E+01
  0.24231989E+01 -0.29263182E+01
  0.24281871E+01 -0.29337038E+01
  0.24331752E+01 -0.29413331E+01
  0.24381634E+01 -0.29492107E+01
  0.24431516E+01 -0.29573409E+01
  0.24481397E+01 -0.29657281E+01
  0.24531279E+01 -0.29743765E+01
  0.24581161E+01 -0.29832899E+01
  0.24631042E+01 -0.29924722E+01
  0.24680924E+01 -0.30019270E+01
  0.24730806E+01 -0.30116578E+01
  0.24780687E+01 -0.30216678E+01
  0.24830569E+01 -0.30319600E+01
  0.24880451E+01 -0.30425370E+01
  0.24930333E+01 -0.30534014E+01
  0.24980214E+01 -0.30645554E+01
  0.25030096E+01 -0.30760009E+01
  0.25079978E+01 -0.30877395E+01
  0.25129859E+01 -0.30997728E+01
  0.25179741E+01 -0.31121016E+01
  0.25229623E+01 -0.31247269E+01
  0.25279504E+01 -0.31376491E+01
  0.25329386E+01 -0.31508683E+01
  0.25379268E+01 -0.31643846E+01
  0.25429150E+01 -0.31781975E+01
  0.25479031E+01 -0.31923063E+01
  0.25528913E+01 -0.32067102E+01
  0.25578795E+01 -0.32214080E+01
  0.25628676E+01 -0.32363982E+01
  0.25678558E+01 -0.32516791E+01
  0.25678558E+01 -0.32503887E+01
  0.25728643E+01 -0.32660255E+01
  0.25778729E+01 -0.32819678E+01
  0.25828814E+01 -0.32982129E+01
  0.25878899E+01 -0.33147579E+01
  0.25928985E+01 -0.33315994E+01
  0.25979070E+01 -0.33487334E+01
  0.26029155E+01 -0.33661557E+01
  0.26079240E+01 -0.33838617E+01
  0.26129326E+01 -0.34018467E+01
  0.26179411E+01 -0.34201056E+01
  0.26229496E+01 -0.34386332E+01
  0.26279582E+01 -0.34574242E+01
  0.26329667E+01 -0.34764732E+01
  0.26379752E+01 -0.34957750E+01
  0.26429837E+01 -0.35153242E+01
  0.26479923E+01 -0.35351156E+01
  0.26530008E+01 -0.35551440E+01
  0.26580093E+01 -0.35754046E+01
  0.26630179E+01 -0.35958924E+01
  0.26680264E+01 -0.36166028E+01
  0.26730349E+01 -0.36375315E+01
  0.26780435E+01 -0.36586740E+01
  0.26830520E+01 -0.36800264E+01
  0.26880605E+01 -0.37015847E+01
  0.26930690E+01 -0.37233451E+01
  0.26980776E+01 -0.37453038E+01
  0.27030861E+01 -0.37674574E+01
  0.27080946E+01 -0.37898021E+01
  0.27131032E+01 -0.38123344E+01
  0.27181117E+01 -0.38350508E+01
  0.27231202E+01 -0.38579474E+01
  0.27281287E+01 -0.38810205E+01
  0.27331373E+01 -0.39042662E+01
  0.27381458E+01 -0.39276801E+01
  0.27431543E+01 -0.39512580E+01
  0.27481629E+01 -0.39749951E+01
  0.27531714E+01 -0.39988864E+01
  0.27581799E+01 -0.40229268E+01
  0.27631885E+01 -0.40471105E+01
  0.27681970E+01 -0.40714318E+01
  0.27732055E+01 -0.40958843E+01
  0.27782140E+01 -0.41204615E+01
  0.27832226E+01 -0.41451566E+01
  0.27882311E+01 -0.41699624E+01
  0.27932396E+01 -0.41948716E+01
  0.27982482E+01 -0.42198766E+01
  0.28032567E+01 -0.42449697E+01
  0.28082652E+01 -0.42701429E+01
  0.28132738E+01 -0.42953883E+01
  0.28182823E+01 -0.43206981E+01
  0.28232908E+01 -0.43460641E+01
  0.28282993E+01 -0.43714787E+01
  0.28333079E+01 -0.43969340E+01
  0.28383164E+01 -0.44224226E+01
  0.28433249E+01 -0.44479372E+01
  0.28483335E+01 -0.44734707E+01
  0.28533420E+01 -0.44990166E+01
  0.28583505E+01 -0.45245685E+01
  0.28633590E+01 -0.45501205E+01
  0.28683676E+01 -0.45756671E+01
  0.28733761E+01 -0.46012034E+01
  0.28783846E+01 -0.46267248E+01
  0.28833932E+01 -0.46522271E+01
  0.28884017E+01 -0.46777069E+01
  0.28934102E+01 -0.47031608E+01
  0.28984188E+01 -0.47285862E+01
  0.29034273E+01 -0.47539808E+01
  0.29084358E+01 -0.47793427E+01
  0.29134443E+01 -0.48046704E+01
  0.29184529E+01 -0.48299627E+01
  0.29234614E+01 -0.48552189E+01
  0.29284699E+01 -0.48804382E+01
  0.29334785E+01 -0.49056204E+01
  0.29384870E+01 -0.49307653E+01
  0.29434955E+01 -0.49558728E+01
  0.29485041E+01 -0.49809429E+01
  0.29535126E+01 -0.50059757E+01
  0.29585211E+01 -0.50309714E+01
  0.29635296E+01 -0.50559300E+01
  0.29685382E+01 -0.50808515E+01
  0.29735467E+01 -0.51057357E+01
  0.29785552E+01 -0.51305824E+01
  0.29835638E+01 -0.51553912E+01
  0.29885723E+01 -0.51801614E+01
  0.29935808E+01 -0.52048922E+01
  0.29985893E+01 -0.52295825E+01
  0.30035979E+01 -0.52542311E+01
  0.30086064E+01 -0.52788363E+01
  0.30136149E+01 -0.53033963E+01
  0.30186235E+01 -0.53279092E+01
  0.30236320E+01 -0.53523725E+01
  0.30286405E+01 -0.53767838E+01
  0.30336491E+01 -0.54011403E+01
  0.30386576E+01 -0.54254389E+01
  0.30436661E+01 -0.54496766E+01
  0.30486746E+01 -0.54738500E+01
  0.30536832E+01 -0.54979556E+01
  0.30586917E+01 -0.55219896E+01
  0.30637002E+01 -0.55459484E+01
  0.30687088E+01 -0.55698280E+01
  0.30737173E+01 -0.55936246E+01
  0.30787258E+01 -0.56173340E+01
  0.30837343E+01 -0.56409524E+01
  0.30887429E+01 -0.56644755E+01
  0.30937514E+01 -0.56878994E+01
  0.30987599E+01 -0.57112201E+01
  0.31037685E+01 -0.57344335E+01
  0.31087770E+01 -0.57575358E+01
  0.31137855E+01 -0.57805230E+01
  0.31187941E+01 -0.58033913E+01
  0.31238026E+01 -0.58261371E+01
  0.31288111E+01 -0.58487568E+01
  0.31338196E+01 -0.58712469E+01
  0.31388282E+01 -0.58936039E+01
  0.31438367E+01 -0.59158247E+01
  0.31488452E+01 -0.59379061E+01
  0.31538538E+01 -0.59598451E+01
  0.31588623E+01 -0.59816389E+01
  0.31638708E+01 -0.60032848E+01
  0.31688794E+01 -0.60247802E+01
  0.31738879E+01 -0.60461228E+01
  0.31788964E+01 -0.60673103E+01
  0.31839049E+01 -0.60883407E+01
  0.31889135E+01 -0.61092121E+01
  0.31939220E+01 -0.61299227E+01
  0.31989305E+01 -0.61504710E+01
  0.32039391E+01 -0.61708556E+01
  0.32089476E+01 -0.61910754E+01
  0.32139561E+01 -0.62111292E+01
  0.32189646E+01 -0.62310163E+01
  0.32239732E+01 -0.62507360E+01
  0.32289817E+01 -0.62702877E+01
  0.32339902E+01 -0.62896713E+01
  0.32389988E+01 -0.63088865E+01
  0.32440073E+01 -0.63279334E+01
  0.32490158E+01 -0.63468120E+01
  0.32540244E+01 -0.63655228E+01
  0.32590329E+01 -0.63840662E+01
  0.32640414E+01 -0.64024428E+01
  0.32690499E+01 -0.64206532E+01
  0.32740585E+01 -0.64386982E+01
  0.32790670E+01 -0.64565788E+01
  0.32840755E+01 -0.64742958E+01
  0.32890841E+01 -0.64918502E+01
  0.32940926E+01 -0.65092431E+01
  0.32991011E+01 -0.65264755E+01
  0.33041097E+01 -0.65435484E+01
  0.33091182E+01 -0.65604629E+01
  0.33141267E+01 -0.65772198E+01
  0.33191352E+01 -0.65938200E+01
  0.33241438E+01 -0.66102645E+01
  0.33291523E+01 -0.66265539E+01
  0.33341608E+01 -0.66426888E+01
  0.33391694E+01 -0.66586697E+01
  0.33441779E+01 -0.66744970E+01
  0.33491864E+01 -0.66901708E+01
  0.33541949E+01 -0.67056913E+01
  0.33592035E+01 -0.67210583E+01
  0.33642120E+01 -0.67362716E+01
  0.33692205E+01 -0.67513308E+01
  0.33742291E+01 -0.67662353E+01
  0.33792376E+01 -0.67809843E+01
  0.33842461E+01 -0.67955771E+01
  0.33892547E+01 -0.68100126E+01
  0.33942632E+01 -0.68242898E+01
  0.33992717E+01 -0.68384073E+01
  0.34042802E+01 -0.68523640E+01
  0.34092888E+01 -0.68661585E+01
  0.34142973E+01 -0.68797894E+01
  0.34193058E+01 -0.68932552E+01
  0.34243144E+01 -0.69065546E+01
  0.34293229E+01 -0.69196860E+01
  0.34343314E+01 -0.69326482E+01
  0.34393399E+01 -0.69454397E+01
  0.34443485E+01 -0.69580593E+01
  0.34493570E+01 -0.69705059E+01
  0.34543655E+01 -0.69827784E+01
  0.34593741E+01 -0.69948758E+01
  0.34643826E+01 -0.70067973E+01
  0.34693911E+01 -0.70185422E+01
  0.34743997E+01 -0.70301100E+01
  0.34794082E+01 -0.70415003E+01
  0.34844167E+01 -0.70527128E+01
  0.34894252E+01 -0.70637475E+01
  0.34944338E+01 -0.70746043E+01
